Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [188] zlib_uncompress(unsigned char const*, unsigned long, std::vector<unsigned char, std::allocator<unsigned char> >&) [339] SettingManager::UpdateNoTagMessage() [49] void spdlog::logger::log_<int, std::basic_string_view<char, std::char_traits<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, unsigned int&>(spdlog::source_loc, spdlog::level::level_enum, fmt::v10::basic_string_view<char>, int&&, std::basic_string_view<char, std::char_traits<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, unsigned int&)
 [329] DeFloodGetMessage(unsigned char, unsigned char) [347] SettingManager::UpdateRedirectAddress() [94] void spdlog::logger::log_<unsigned long, int>(spdlog::source_loc, spdlog::level::level_enum, fmt::v10::basic_string_view<char>, unsigned long&&, int&&)
 [369] CreateGlobalBuffer()  [263] SettingManager::UpdateNickLimitMessage() [362] spdlog::logger::logger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<spdlog::sinks::sink>)
 [370] GenerateBanMessage(BanItem*, long const&) [348] SettingManager::UpdateShareLimitMessage() [415] spdlog::logger::logger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::initializer_list<std::shared_ptr<spdlog::sinks::sink> >)
 [191] ReduceGlobalBuffer()  [349] SettingManager::UpdateSlotsLimitMessage() [38] RegUser::CreateReg(char const*, unsigned long, char const*, unsigned long, unsigned char const*, unsigned short)
 [211] DeFloodCheckForFlood(User*, unsigned char, short, unsigned short&, unsigned long&, short, unsigned int, char const*) [350] SettingManager::UpdateHubSlotRatioMessage() [228] CmdTimer::~CmdTimer()
 [276] DeFloodCheckInterval(User*, unsigned char, unsigned short&, unsigned long&, short, unsigned int, char const*) [351] SettingManager::UpdateMaxHubsLimitMessage() [247] DBSQLite::UpdateRecord(User*)
 [217] ScriptPushUserExtended(lua_State*, User*, int) [352] SettingManager::UpdatePermBanRedirAddress() [416] DBSQLite::DBSQLite()
 [206] DeFloodCheckForDataFlood(User*, unsigned char, short, unsigned int&, unsigned long&, short, unsigned int) [353] SettingManager::UpdateTempBanRedirAddress() [417] UdpDebug::CreateBuffer()
 [371] isIP(char const*)     [153] SettingManager::Load() [363] UdpDebug::New(char const*, unsigned short, bool, char const*)
 [205] RegCore(lua_State*)   [354] SettingManager::Save() [113] UdpDebug::Cleanup()
 [229] HashNick(char const*, unsigned long) [298] SettingManager::SetBool(unsigned long, bool) [200] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::json_value::destroy(nlohmann::json_abi_v3_11_3::detail::value_t)
 [282] FileExist(char const*) [140] SettingManager::SetText(unsigned long, char const*, unsigned long) [257] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::json_value::json_value(nlohmann::json_abi_v3_11_3::detail::value_t)
 [208] safe_stoi(char const*, int&) [398] SettingManager::LoadMOTD() [54] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::parse<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::function<bool (int, nlohmann::json_abi_v3_11_3::detail::parse_event_t, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>&)>, bool, bool)
   [7] SigHandler(int) (PtokaX-nix.cpp) [355] SettingManager::SaveMOTD() [16] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::parse<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::function<bool (int, nlohmann::json_abi_v3_11_3::detail::parse_event_t, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>&)>, bool, bool)
 [302] PushProfile(lua_State*, unsigned short) (LuaProfManLib.cpp) [356] SettingManager::SetShort(unsigned long, short) [271] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
 [291] AddSettingIds(lua_State*) (LuaScript.cpp) [357] SettingManager::UpdateAll() [293] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>& nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::operator[]<char const>(char const*)
 [372] AppendBanFooter(int&, BanItemBase const*) (utility.cpp) [142] SettingManager::SettingManager() [299] nlohmann::json_abi_v3_11_3::detail::serializer<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >::dump_escaped(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool)
  [96] process_test_port(CFlyServerContext const&) (CDBManager.cpp) [399] SettingManager::~SettingManager() [106] nlohmann::json_abi_v3_11_3::detail::serializer<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >::dump(nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, bool, bool, unsigned int, unsigned int)
 [281] PushProfilePermissions(lua_State*, unsigned short) (LuaProfManLib.cpp) [255] GlobalDataQueue::ClearQueues() [128] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>* nlohmann::json_abi_v3_11_3::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >::handle_value<nlohmann::json_abi_v3_11_3::detail::value_t>(nlohmann::json_abi_v3_11_3::detail::value_t&&)
 [198] PushReg(lua_State*, RegUser*) (LuaRegManLib.cpp) [400] GlobalDataQueue::OpListStore(char const*) [314] void nlohmann::json_abi_v3_11_3::detail::get_arithmetic_value<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, long, 0>(nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&, long&)
  [99] BanManager::Add2IpTable(BanItem*) [249] GlobalDataQueue::UserIPStore(User*) [300] nlohmann::json_abi_v3_11_3::detail::output_string_adapter<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::write_characters(char const*, unsigned long)
 [230] BanManager::FindRangeBanGeneric(unsigned char const*, long const&, unsigned char) [220] GlobalDataQueue::AddQueueItem(char const*, unsigned long, char const*, unsigned long, unsigned char) [315] nlohmann::json_abi_v3_11_3::detail::output_string_adapter<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~output_string_adapter()
  [97] BanManager::Add(BanItem*) [45] GlobalDataQueue::ProcessQueues(User*) [31] nlohmann::json_abi_v3_11_3::detail::lexer<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::iterator_input_adapter<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::scan_number()
 [151] BanManager::Load()    [210] GlobalDataQueue::AddDataToQueue(GlobalDataQueue::GlobalQueue&, char const*, unsigned long) [24] nlohmann::json_abi_v3_11_3::detail::lexer<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::iterator_input_adapter<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::scan_string()
 [373] BanManager::Save(bool) [401] GlobalDataQueue::SendFinalQueue() [193] nlohmann::json_abi_v3_11_3::detail::lexer<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::iterator_input_adapter<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::get()
  [98] BanManager::Add2Table(BanItem*) [221] GlobalDataQueue::CreateQueueItem(char const*, unsigned long, char const*, unsigned long, unsigned char) [192] nlohmann::json_abi_v3_11_3::detail::lexer<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::iterator_input_adapter<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::scan()
 [374] BanManager::~BanManager() [223] GlobalDataQueue::SingleItemStore(char const*, unsigned long, User*, int, unsigned char) [14] bool nlohmann::json_abi_v3_11_3::detail::parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::iterator_input_adapter<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::sax_parse_internal<nlohmann::json_abi_v3_11_3::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >(nlohmann::json_abi_v3_11_3::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >*)
 [215] CDBManager::~CDBManager() [222] GlobalDataQueue::DestroyQueueItem(GlobalDataQueue::QueueItem*) [15] nlohmann::json_abi_v3_11_3::detail::parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::iterator_input_adapter<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::parse(bool, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>&)
 [123] DcCommands::SetExtJSON(User*, char const*, unsigned int) [51] GlobalDataQueue::PrometheusLuaInc(char const*) [336] PXBReader::OpenFileRead(char const*, unsigned char)
  [43] DcCommands::ConnectToMe(DcCommand*, bool) [277] GlobalDataQueue::AddDataToQueueStr(GlobalDataQueue::GlobalQueue&, char const*, unsigned long) [194] PXBReader::ReadNextItem(unsigned short const*, unsigned char, unsigned char)
  [34] DcCommands::GetNickList(DcCommand*) [85] GlobalDataQueue::PrepareQueueItems() [316] PXBReader::PrepareArrays(unsigned char)
  [57] DcCommands::ProcessCmds(User*) [42] GlobalDataQueue::PrometheusLogBytes(char const*, int) [195] PXBReader::WriteNextItem(unsigned int, unsigned char)
 [259] DcCommands::CheckExtJSON(User*, char const*, unsigned int) [80] GlobalDataQueue::PrometheusBandwidth(char const*, long) [337] PXBReader::WriteRemaining()
   [5] DcCommands::ValidateNick(DcCommand*) [121] GlobalDataQueue::PrometheusBansCount(char const*, double) [418] PXBReader::ReadNextFilePart()
 [237] DcCommands::MyINFODeflood(DcCommand*) [92] GlobalDataQueue::PrometheusBuildInfo(char const*) [317] PXBReader::~PXBReader()
 [269] DcCommands::SearchDeflood(DcCommand*, bool) [40] GlobalDataQueue::PrometheusRecvBytes(char const*, int) [71] BanManager::FindIpBanGeneric(unsigned char const*, long const&, unsigned char) const
  [12] DcCommands::PreProcessData(DcCommand*) [27] GlobalDataQueue::PrometheusSendBytes(char const*, int) [244] BanManager::FindNickBanGeneric(unsigned int, long const&, char const*, unsigned char) const
  [39] DcCommands::RevConnectToMe(DcCommand*) [41] GlobalDataQueue::PrometheusZlibBytes(char const*, int) [75] HashManager::GetUserIpCount(User const*) const
 [138] DcCommands::SendIPFixedMsg(User*, char const*, char const*) [55] GlobalDataQueue::PrometheusUsersGauge(double) [13] HashManager::FindUser(char const*, unsigned long) const
 [264] DcCommands::CheckAndGetPort(char const*, unsigned char, unsigned int&) [107] GlobalDataQueue::PrometheusLuaTimeNsec(char const*, double) [87] HashManager::FindUser(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const
   [6] DcCommands::ValidateUserNick(DcCommand*, User*, char const*, unsigned long, bool) [108] GlobalDataQueue::PrometheusLuaCallCount(char const*, double) [419] SettingManager::UpdateScripting() const
  [60] DcCommands::ValidateUserNickFinally(bool, User*, unsigned long, bool) [114] GlobalDataQueue::PrometheusUsersByState(char const*, double) [310] SettingManager::AppendRedirectAddress(char*, unsigned long, int, unsigned long, unsigned long) const
 [104] DcCommands::SR(DcCommand*) [109] GlobalDataQueue::PrometheusLuaGcPauseNsec(char const*, double) [105] GlobalDataQueue::ProcessSingleItems(User*) const
  [33] DcCommands::MyINFO(DcCommand*) [110] GlobalDataQueue::PrometheusLuaMemoryBytes(char const*, int) [322] ReservedNicksManager::CheckReserved(char const*, unsigned int) const
  [76] DcCommands::MyPass(DcCommand*) [95] GlobalDataQueue::PrometheusLuaUserDataInc(unsigned char) [420] ReservedNicksManager::Save() const
  [58] DcCommands::Search(DcCommand*, bool) [122] GlobalDataQueue::PrometheusUsersByProfile(int, double) [243] DBSQLite::SqlExec(char const*, char const*, int (*)(void*, int, char**, char**)) const
  [35] DcCommands::Version(DcCommand*) [77] GlobalDataQueue::PrometheusLuaUserValueInc(unsigned char) [421] UdpDebug::CheckUdpSub(User*, bool) const
  [32] DcCommands::Supports(DcCommand*) [81] GlobalDataQueue::PrometheusIp2CountryRanges(char const*, double) [202] UdpDebug::BroadcastFormat(char const*, ...) const
 [273] DcCommands::AddSearch(User*, PrcsdUsrCmd*, char const*, unsigned long, bool) [82] GlobalDataQueue::PrometheusUsersBufferBytes(char const*, double) [102] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::dump(int, char, bool, nlohmann::json_abi_v3_11_3::detail::error_handler_t) const
 [375] DcCommands::~DcCommands() [111] GlobalDataQueue::PrometheusLuaTimersPerScript(char const*, double) [294] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::operator[](unsigned long) const
 [254] EventQueue::ProcessEvents() [67] GlobalDataQueue::PrometheusUsersListBufferBytes(char const*, double) [295] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const& nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::operator[]<char const>(char const*) const
 [100] RegManager::Add(RegUser*) [70] GlobalDataQueue::PrometheusGlobalQueueBufferBytes(char const*, double) [260] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::substr(unsigned long, unsigned long) const
 [246] RegManager::Find(User*) [103] GlobalDataQueue::GlobalDataQueue() [270] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, prometheus::Family<prometheus::Gauge>*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, prometheus::Family<prometheus::Gauge>*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, prometheus::Family<prometheus::Gauge>*>, true>*, unsigned long)
  [37] RegManager::Load()    [402] GlobalDataQueue::~GlobalDataQueue() [313] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, prometheus::Family<prometheus::Counter>*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, prometheus::Family<prometheus::Counter>*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, prometheus::Family<prometheus::Counter>*>, true>*, unsigned long)
 [376] RegManager::Save(bool, bool) [403] LanguageManager::Load() [279] std::_Hashtable<std::array<unsigned char, 16ul>, std::pair<std::array<unsigned char, 16ul> const, BanManager::IpTableItem>, std::allocator<std::pair<std::array<unsigned char, 16ul> const, BanManager::IpTableItem> >, std::__detail::_Select1st, std::equal_to<std::array<unsigned char, 16ul> >, BanManager::IpHashHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::array<unsigned char, 16ul> const, BanManager::IpTableItem>, false>*, unsigned long)
 [377] RegManager::~RegManager() [404] LanguageManager::LanguageManager() [129] std::_Hashtable<std::array<unsigned char, 16ul>, std::pair<std::array<unsigned char, 16ul> const, HashManager::IpTableItem>, std::allocator<std::pair<std::array<unsigned char, 16ul> const, HashManager::IpTableItem> >, std::__detail::_Select1st, std::equal_to<std::array<unsigned char, 16ul> >, IpHashHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(std::array<unsigned char, 16ul> const&)
  [61] HashManager::Add(User*) [53] FlyServerHandler::handlePost(CivetServer*, mg_connection*) [275] std::_Hashtable<unsigned int, std::pair<unsigned int const, BanItem*>, std::allocator<std::pair<unsigned int const, BanItem*> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, false> >::_M_insert_multi_node(std::__detail::_Hash_node<std::pair<unsigned int const, BanItem*>, false>*, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, BanItem*>, false>*)
 [120] HashManager::Remove(User*) [405] TextFilesManager::RefreshTextFiles() [236] std::_Hashtable<unsigned int, std::pair<unsigned int const, RegUser*>, std::allocator<std::pair<unsigned int const, RegUser*> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, false> >::equal_range(unsigned int const&)
 [378] HubCommands::Stats(ChatCommand*) [117] CFlyServerContext::run_db_query(char const*, unsigned long, CDBManager&) [199] std::_Hashtable<unsigned int, std::pair<unsigned int const, RegUser*>, std::allocator<std::pair<unsigned int const, RegUser*> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, false> >::_M_insert_multi_node(std::__detail::_Hash_node<std::pair<unsigned int const, RegUser*>, false>*, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, RegUser*>, false>*)
 [225] IpP2Country::GetCountry(unsigned char, bool) [272] CFlyServerContext::run_thread_log() [422] std::unique_ptr<RangeBanItem, std::default_delete<RangeBanItem> >::~unique_ptr()
   [9] IpP2Country::Find(unsigned char const*) [116] PrometheusMetrics::counter_inc(std::basic_string_view<char, std::char_traits<char> >, double, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [261] std::_Function_base::~_Function_base()
  [21] IpP2Country::LoadIPv4() [30] PrometheusMetrics::gauge_set(std::basic_string_view<char, std::char_traits<char> >, double, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [327] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release()
 [379] IpP2Country::LoadIPv6() [406] PrometheusMetrics::PrometheusMetrics(std::basic_string_view<char, std::char_traits<char> >) [423] std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_release_last_use_cold()
  [22] IpP2Country::IpP2Country() [312] ReservedNicksManager::ReservedNick::CreateReservedNick(char const*, unsigned int) [424] std::_Sp_counted_ptr_inplace<prometheus::Exposer, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
 [231] LoginLogout::~LoginLogout() [307] ReservedNicksManager::AddReservedNick(char const*, bool) [425] std::_Sp_counted_ptr_inplace<prometheus::Exposer, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
 [306] ScriptTimer::CreateScriptTimer(char const*, unsigned long, int, lua_State*) [407] ReservedNicksManager::Load() [426] std::_Sp_counted_ptr_inplace<prometheus::Registry, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
